player_id,name,position_group_raw,age_at_valuation,current_club_id,minutes_last_season,goals_per_90_ls,assists_per_90_ls,cards_per_90_ls,target_market_value,predicted_value,undervalued_pct,current_club_domestic_competition_id,current_club_name,league_tier,league_tier_label,league_tier_short,contract_expiry_date,contract_months_remaining,contract_status,contract_status_label,contract_badge,form_trend,form_trend_goals,form_trend_assists,form_trend_minutes,form_mins_a,form_mins_b,undervalued_pct_formatted
599628,Tómas Bent Magnússon,Midfielder,23.5564681724846,43,1604.0,0.2805486284289277,0.0,0.2244389027431421,500000,2408566.8,3.8171335,SC1,Heart of Midlothian Football Club,2,Tier 2 — Strong,Strong,2028-05-31 00:00:00,26.872536136662287,Medium,Medium (24–36 months),📋 Medium,Insufficient Data,,,,1333.0,271.0,381.7%
729781,Vladyslav Veleten,Forward,23.21423682409309,53646,1891.0,0.2855631940772078,0.3807509254362771,0.2379693283976731,1000000,4757784.0,3.757784,UKR1,FK Polissya Zhytomyr,2,Tier 2 — Strong,Strong,2029-06-30 00:00:00,42.3784494086728,Long,Long (>36 months),🔒 Long,Stable,-0.006343275233258,-0.0084577003110106,1.0224598930481283,956.0,935.0,375.8%
717199,Bogdan Slyubyk,Defender,22.11362080766598,1496,1991.0,0.0,0.0,0.2712204922149673,600000,2844339.5,3.740565833333333,TS1,FK Pardubice,3,Tier 3 — Competitive,Competitive,2030-06-30 00:00:00,51.21550591327201,Long,Long (>36 months),🔒 Long,Declining,0.0,0.0,0.6858594411515665,810.0,1181.0,374.1%
794617,Yan Kostenko,Midfielder,22.458590006844627,85465,1714.0,0.1050175029171528,0.1575262543757292,0.367561260210035,700000,3290808.8,3.701155357142857,UKR1,FK Karpaty Lviv,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,6.3731931668856765,Expiring,Expiring (<12 months),⏰ Expiring,Stable,-0.0080997054652557,-0.1173230064361295,1.0800970873786409,890.0,824.0,370.1%
720791,Olivier Aertssen,Defender,21.590691307323752,1269,1743.0,0.0516351118760757,0.1032702237521514,0.1032702237521514,650000,3042839.0,3.681290769230769,NL1,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,2,Tier 2 — Strong,Strong,2027-06-30 00:00:00,15.637319316688568,Short,Short (12–24 months),📅 Short,Rising,-0.15625,0.1542416452442159,2.0260416666666665,1167.0,576.0,368.1%
585958,Junior Kadile,Forward,23.000684462696785,61,1313.0,0.3427265803503427,0.2056359482102056,0.2741812642802742,600000,2796647.0,3.661078333333333,C1,Servette Football Club 1890 SA,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,6.438896189224704,Expiring,Expiring (<12 months),⏰ Expiring,Insufficient Data,,,,28.0,1285.0,366.1%
815007,Mattheos Mountes,Midfielder,22.299794661190965,3060,1628.0,0.0,0.0,0.2764127764127764,500000,2311020.5,3.622041,GR1,APS Atromitos Athinon,3,Tier 3 — Competitive,Competitive,2027-06-30 00:00:00,15.801576872536137,Short,Short (12–24 months),📅 Short,Insufficient Data,,,,1563.0,65.0,362.2%
951398,Neville Ogidi Nwankwo,Defender,23.42231348391513,1434,1844.0,0.0,0.0488069414316702,0.1464208242950108,500000,2309365.8,3.6187315,NL1,Sportclub Telstar,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,3.6465177398160313,Expiring,Expiring (<12 months),⏰ Expiring,Insufficient Data,,,,1844.0,0.0,361.9%
610430,Christian Gammelgaard,Forward,22.76796714579056,443,1902.0,0.2839116719242902,0.1892744479495268,0.0473186119873817,900000,4144042.8,3.604491944444444,DK1,Vejle Boldklub,3,Tier 3 — Competitive,Competitive,2028-06-30 00:00:00,30.4862023653088,Medium,Medium (24–36 months),📋 Medium,Insufficient Data,,,,1543.0,359.0,360.4%
719209,Thijmen Blokzijl,Defender,20.76659822039699,202,3118.0,0.0288646568313021,0.0,0.0577293136626042,3500000,15983516.0,3.566718857142857,NL1,Football Club Groningen,2,Tier 2 — Strong,Strong,2027-06-30 00:00:00,18.88961892247044,Short,Short (12–24 months),📅 Short,Declining,-0.0509049773755656,0.0,0.7635746606334841,1350.0,1768.0,356.7%
858259,Emircan Gürlük,Forward,22.44216290212184,14589,1984.0,0.2268145161290322,0.1814516129032258,0.0453629032258064,1200000,5453365.0,3.544470833333333,RU1,FC Orenburg,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,3.1865965834428382,Expiring,Expiring (<12 months),⏰ Expiring,Declining,-0.0331943777216445,-0.137240620496211,0.773011617515639,865.0,1119.0,354.4%
